sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
0.209,1788979657.550178,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002442384197403e-05,-3.770036078757498e-05,nan,nan,nan,nan,nan,nan,-6.0703239320705124e-05,0.006470822451270033
0.209,1788979657.5701709,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002442384197403e-05,-3.770036078757498e-05,nan,nan,nan,nan,nan,nan,-6.0703239320705124e-05,0.006470822451270033
0.209,1788979657.5901706,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002442384197403e-05,-3.770036078757498e-05,nan,nan,nan,nan,nan,nan,-6.0703239320705124e-05,0.006470822451270033
0.209,1788979657.6144643,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002442384197403e-05,-3.770036078757498e-05,nan,nan,nan,nan,nan,nan,-6.0703239320705124e-05,0.006470822451270033
0.209,1788979657.6302962,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002442384197403e-05,-3.770036078757498e-05,nan,nan,nan,nan,nan,nan,-6.0703239320705124e-05,0.006470822451270033
0.21,1788979657.6503954,IDLE,-0.04400007752478483,-0.22501479892745663,0.16249966370872884,False,-1.2002554197235594e-05,-3.770035458167304e-05,nan,nan,nan,nan,nan,nan,-6.068042218066846e-05,0.006470822451270033
0.225,1788979657.6739943,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
0.225,1788979657.6901824,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
0.225,1788979657.710155,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
0.225,1788979657.7301474,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
0.225,1788979657.7504675,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
0.225,1788979657.7702827,IDLE,-0.04400004831532192,-0.22501319286188123,0.16250004311669602,False,-1.200266601167748e-05,-3.770034837342531e-05,nan,nan,nan,nan,nan,nan,-6.065698953518744e-05,0.002380263200567747
